DATETIME,평균여행기간,LAR,LARPLUS,GEN,평균허수,총합허수,최대허수,최소허수,평균최대출발인원,SUM최대출인원,평균최소출발인,SUM최소출발인,성인평균상품가,아동평균상품가,유아평균상품가,사용행사개수,사용마스터개수,출발확정개수,총쇼핑횟수,평균쇼핑횟수,총선택관광횟수,평균선택관광횟수,KE,OZ,AY,AZ,EK,TK,LH,AF,BA,EY,QR,SU,ZE,TW,KA,BX,KL,R3,AR,CX,OK,LO,CA,HY,VN,SQ,JE,OS,DB,국적기,저가항공,외항사,출발자수
2018-05-31,9,12,2,130,2,387,24,-20,0,0,19,2860,2014444,2104777,436141,144,132,18,472,3,528,4,41,39,11,0,9,5,8,0,1,6,6,0,0,0,0,0,2,0,0,0,15,1,0,0,0,0,0,0,0,80,0,64,411
2018-06-01,9,5,2,133,2,378,27,-2,0,-3,19,2755,2095298,2084762,427787,140,125,16,393,3,470,4,39,25,12,0,12,3,10,0,0,5,9,6,0,2,0,0,0,0,0,0,10,2,1,3,0,0,1,0,0,64,3,73,318
2018-06-02,9,9,6,125,2,381,27,-1,0,-1,19,2695,2368985,2352512,479628,140,119,25,433,3,475,4,34,40,6,0,12,6,10,0,3,0,18,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,74,0,66,440
2018-06-03,9,6,2,119,2,270,21,-1,0,25,19,2485,2029574,2014354,424285,127,110,15,371,3,517,4,34,31,6,1,9,2,12,0,0,1,5,7,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,65,0,62,319
2018-06-04,10,7,2,101,3,425,22,-5,0,-3,19,2165,2176472,2312681,474069,110,96,28,327,3,304,4,35,14,12,0,8,2,6,0,2,11,6,10,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,49,3,58,491
2018-06-05,9,9,19,146,3,578,28,-1,0,0,18,3275,2143522,2121091,424147,174,156,34,539,3,616,4,35,46,16,1,9,1,11,0,1,8,15,3,0,0,0,0,3,0,0,0,20,4,1,0,0,0,0,0,0,81,0,93,544
2018-06-06,9,10,0,129,3,438,30,0,0,22,19,2755,2206633,2197741,490400,139,127,17,418,3,482,4,39,44,6,0,15,2,8,1,0,4,5,10,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,83,3,53,323
2018-06-07,9,14,4,148,2,418,19,-5,0,-1,19,3270,2049433,2135096,448022,166,151,25,554,3,657,4,39,53,15,0,11,4,9,0,0,7,6,0,0,0,0,0,4,0,0,0,17,1,0,0,0,0,0,0,0,92,0,74,497
2018-06-08,9,8,6,149,2,473,24,-1,0,-2,19,3175,2188458,2173777,457915,163,147,26,469,3,536,4,44,37,12,0,16,3,9,0,0,5,9,8,0,2,0,0,0,0,0,0,10,3,1,3,0,0,1,0,0,81,3,79,441
2018-06-09,9,9,0,138,2,315,20,0,0,0,19,2925,2140659,2124161,471662,147,128,19,479,3,496,4,37,43,8,0,11,6,10,0,2,0,18,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,80,1,66,375
2018-06-10,9,9,0,132,2,415,21,0,0,24,19,2770,1931560,1917531,419814,141,123,10,422,3,565,4,43,32,5,2,9,2,13,0,1,1,6,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,75,0,66,214
2018-06-11,10,11,1,109,3,464,26,-1,0,-3,19,2405,2145206,2138280,478303,121,109,26,394,3,403,4,35,22,14,3,8,1,7,0,1,13,6,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,57,3,61,332
2018-06-12,9,13,2,162,3,543,32,-6,0,0,19,3515,2033367,2021632,442357,177,162,22,562,3,663,4,38,49,6,3,7,2,12,0,1,11,16,4,0,0,0,0,3,0,0,0,19,5,1,0,0,0,0,0,0,87,0,90,465
2018-06-13,9,7,3,136,2,380,23,-2,0,49,19,2865,2172493,2161904,471162,146,131,15,434,3,506,4,41,48,7,0,14,1,8,1,1,4,5,10,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,89,3,54,312
2018-06-14,9,14,2,148,3,585,25,-3,0,-3,19,3250,1980750,1969597,437801,164,149,19,542,3,643,4,41,48,12,0,10,4,9,0,0,10,6,3,0,0,0,0,4,0,0,0,16,1,0,0,0,0,0,0,0,89,0,75,364
2018-06-15,9,7,6,148,2,462,25,-3,0,-2,19,3145,2175135,2164744,456934,161,144,24,480,3,531,4,43,39,11,1,13,2,10,0,0,6,9,9,0,2,0,0,0,0,0,0,9,2,1,4,0,0,0,0,0,82,2,77,309
2018-06-16,9,8,0,125,2,355,32,-2,0,-1,19,2630,2111060,2097704,457952,133,115,16,431,3,432,4,33,36,7,0,11,6,10,0,1,0,17,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,69,1,63,268
2018-06-17,9,9,2,138,2,423,20,-1,0,35,19,2905,1919127,1905852,420095,149,128,14,432,3,590,4,40,38,5,6,9,3,12,0,2,2,5,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,78,0,71,214
2018-06-18,10,12,2,102,3,363,21,0,0,-2,19,2295,2176715,2162913,484498,116,107,15,358,3,352,4,35,21,16,3,5,4,5,0,0,11,5,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56,3,57,273
2018-06-19,9,13,3,156,3,617,26,-24,0,0,19,3410,2045831,2033261,445781,172,157,27,554,3,630,4,38,47,7,1,5,2,11,1,2,10,15,5,0,0,0,0,3,0,0,0,19,5,1,0,0,0,0,0,0,85,0,87,458
2018-06-20,9,8,2,133,2,410,23,-18,0,48,19,2815,2198209,2187125,479924,143,130,16,416,3,474,4,41,47,8,0,12,1,8,1,0,3,6,11,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,88,3,52,334
2018-06-21,9,16,0,128,2,326,15,0,0,0,19,2870,1994083,1981312,443444,144,131,8,472,3,564,4,37,41,12,1,8,4,8,0,0,7,5,1,0,0,0,0,4,0,0,0,15,1,0,0,0,0,0,0,0,78,0,66,166
2018-06-22,9,9,6,144,3,574,27,-1,0,-2,19,3095,2187589,2170344,464020,159,144,25,459,3,541,4,46,38,12,0,13,3,10,0,0,4,8,8,0,2,0,0,0,0,0,0,9,3,1,2,0,0,0,0,0,84,2,73,420
2018-06-23,9,9,2,124,2,312,20,-1,0,0,19,2645,2157281,2143012,459458,135,115,17,431,3,463,4,33,42,6,0,10,6,10,0,2,0,15,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,75,1,59,376
2018-06-24,9,10,1,130,3,514,28,-5,0,24,19,2785,1930276,1915361,426288,141,123,13,405,3,548,4,39,36,6,4,10,2,11,0,0,1,6,8,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,75,0,66,227
2018-06-25,9,13,1,105,3,456,28,-4,0,23,19,2340,2175428,2164159,485387,119,111,17,383,3,382,4,36,24,17,6,5,2,5,0,0,9,6,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,60,3,56,281
2018-06-26,9,13,11,149,3,611,30,-1,0,0,19,3375,2154520,2136890,440033,173,153,24,528,3,621,4,34,45,11,0,7,1,12,0,4,11,15,5,0,0,0,0,3,0,0,0,19,5,1,0,0,0,0,0,0,79,0,94,403
2018-06-27,9,9,3,137,3,469,24,-4,0,22,19,2930,2237040,2228416,482157,149,134,20,441,3,509,4,40,51,8,0,14,1,8,1,0,2,5,14,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,91,3,55,363
2018-06-28,10,15,2,137,3,490,20,-1,0,0,19,3050,2059480,2048837,443147,154,139,17,503,3,589,4,36,48,12,0,9,4,9,0,1,8,5,2,0,0,0,0,3,0,0,0,16,1,0,0,0,0,0,0,0,84,0,70,322
2018-06-29,9,9,8,147,3,511,25,-4,0,-3,19,3175,2209486,2195632,437577,164,147,27,485,3,548,4,41,42,12,1,15,2,9,0,0,4,10,8,0,2,0,0,2,0,0,0,9,2,1,3,0,0,1,0,0,83,3,78,534
2018-06-30,9,8,0,129,3,415,17,-3,0,-2,19,2705,2238350,2222537,479608,137,117,17,457,3,492,4,33,46,5,0,11,6,10,0,1,1,12,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,79,1,57,350
2018-07-01,9,8,1,130,3,458,22,0,0,25,19,2735,1915942,1902985,422986,139,120,10,389,3,563,4,45,33,4,2,8,2,11,0,2,1,5,8,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,78,1,60,222
2018-07-02,9,8,0,99,4,442,35,0,0,0,19,2115,2077897,2066616,465736,107,99,18,330,3,367,4,38,19,14,3,7,1,3,0,0,8,5,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,57,4,46,280
2018-07-03,9,11,1,137,3,537,27,0,0,3,19,2970,1984852,1969234,442239,149,137,18,468,3,564,4,31,41,6,0,6,4,11,0,1,7,14,3,0,1,0,0,3,0,0,0,16,4,1,0,0,0,0,0,0,72,1,76,363
2018-07-04,9,6,2,135,3,488,24,-1,0,28,19,2815,2263118,2259846,496790,143,131,21,429,3,522,4,41,50,5,0,12,1,8,0,1,4,6,10,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,91,4,48,303
2018-07-05,9,8,4,137,2,422,21,-3,0,0,19,2925,2059657,2045979,440805,149,135,14,464,3,591,4,41,46,8,0,12,4,8,0,0,7,4,0,0,1,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,87,1,61,284
2018-07-06,9,7,0,142,3,474,23,0,0,38,19,2975,2069810,2066401,449258,149,132,15,448,3,523,4,37,36,10,0,14,4,8,0,0,3,8,9,0,3,0,0,0,0,0,0,9,3,1,3,0,0,1,0,0,73,4,72,266
2018-07-07,9,9,2,132,3,442,20,-1,0,-2,19,2780,2256034,2242417,468877,143,123,26,444,3,466,4,32,45,6,0,12,6,9,0,0,1,17,10,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,77,2,64,488
2018-07-08,8,9,3,133,3,516,25,0,0,24,19,2835,1950331,1933253,429580,145,125,13,415,3,591,4,46,38,4,4,8,2,10,0,1,1,5,7,0,1,0,0,1,0,0,0,16,0,0,0,0,0,0,1,0,84,1,60,221
2018-07-09,9,7,1,107,3,417,25,-1,0,-6,19,2270,2103652,2093286,462273,115,103,14,351,3,391,4,38,20,15,5,7,1,3,0,0,9,5,6,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,58,4,53,235
2018-07-10,9,13,4,147,4,695,24,-1,0,-1,19,3240,2093292,2078310,461457,164,151,22,518,3,617,4,34,54,6,0,6,1,11,0,1,8,12,5,0,1,0,0,3,0,0,0,16,5,1,0,0,0,0,0,0,88,1,75,349
2018-07-11,9,8,2,131,4,656,27,-1,0,22,19,2770,2239517,2231659,485046,141,129,19,409,3,475,4,40,47,7,0,13,1,8,0,0,3,6,10,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,87,4,50,251
2018-07-12,9,12,6,146,5,889,25,-2,0,-2,19,3205,2128390,2110731,464627,164,148,24,516,3,620,4,46,47,8,0,10,4,10,1,3,8,6,3,0,1,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,93,1,70,280
2018-07-13,9,8,5,135,3,552,23,-1,0,-5,19,2900,2148532,2136275,448056,148,134,25,460,3,509,4,37,38,10,0,14,3,6,0,1,3,8,8,0,3,0,0,0,0,0,0,9,2,1,4,0,0,1,0,0,75,4,69,369
2018-07-14,9,12,2,132,3,542,24,-3,0,-1,19,2850,2308410,2294833,488660,146,129,24,450,3,476,4,32,53,7,0,11,6,10,0,0,1,12,9,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,85,2,59,379
2018-07-15,9,8,1,129,3,527,22,-2,0,23,19,2715,1982884,1967444,434863,138,120,13,399,3,568,4,40,37,4,4,8,2,11,0,1,1,5,7,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,77,1,60,236
2018-07-16,9,9,1,104,3,449,23,-2,0,-3,19,2255,2123429,2115561,481566,114,100,22,360,3,400,4,38,20,16,1,7,3,3,0,0,10,5,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,58,4,52,245
2018-07-17,9,14,3,130,2,423,23,-1,0,-1,19,2910,2204476,2189444,480792,147,139,20,449,3,512,4,32,44,5,0,8,3,8,0,2,7,13,4,0,1,0,0,1,0,0,0,15,3,1,0,0,0,0,0,0,76,1,70,362
2018-07-18,9,7,8,131,4,632,25,-10,0,22,19,2820,2337445,2324354,497657,146,132,22,409,3,494,4,49,43,4,0,12,1,8,0,3,4,5,10,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,92,4,50,225
2018-07-19,9,13,3,116,2,380,20,-1,0,-1,19,2605,2200416,2181518,483820,132,124,14,400,3,465,4,39,36,8,0,10,5,4,1,0,8,6,0,0,1,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,75,1,56,254
2018-07-20,9,10,8,136,2,448,26,-3,0,23,19,2965,2458505,2429629,492856,154,141,28,455,3,484,4,42,38,9,2,13,3,7,0,1,6,7,9,1,3,0,0,0,0,0,0,6,2,1,3,0,0,1,0,0,80,5,69,453
2018-07-21,9,7,3,117,2,370,18,-26,0,25,19,2485,2536645,2516370,506854,127,113,19,383,3,410,4,29,38,6,1,10,5,13,0,0,0,12,7,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,67,3,57,332
2018-07-22,8,9,8,111,3,468,30,-1,0,98,19,2455,2365539,2330034,422071,128,116,24,356,3,459,4,40,28,4,3,8,2,10,0,3,0,3,7,1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,68,2,58,424
2018-07-23,9,6,5,97,3,344,30,-7,0,-3,19,2090,2499407,2660592,492584,108,97,26,340,3,317,4,33,19,13,4,7,2,5,0,0,10,4,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,4,52,449
2018-07-24,9,12,0,121,3,400,20,-5,0,30,20,2665,2457406,2442476,501308,133,122,23,419,3,429,4,27,39,4,0,6,1,7,1,1,11,12,6,0,1,0,0,0,0,0,0,13,3,1,0,0,0,0,0,0,66,1,66,402
2018-07-25,9,5,2,122,3,450,35,-2,0,99,19,2525,2622162,2613817,527298,129,114,20,349,3,406,4,35,34,6,0,13,1,8,0,1,4,6,13,1,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,69,5,55,335
2018-07-26,9,11,3,112,3,422,29,-5,0,24,19,2470,2571087,2540280,462781,126,118,20,367,3,416,4,40,29,10,0,11,4,4,0,0,5,6,0,1,1,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,69,2,55,384
2018-07-27,9,8,1,149,3,511,18,-2,0,52,19,3120,2786810,2777659,509500,158,137,21,451,3,551,4,40,34,11,0,17,2,12,0,0,4,8,10,1,3,0,0,0,0,0,0,9,2,1,3,0,0,1,0,0,74,5,79,478
2018-07-28,9,10,3,132,2,417,29,-2,0,122,19,2845,3033889,3018952,539440,145,125,24,427,3,439,4,34,39,8,0,11,5,13,0,0,0,16,13,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,73,3,69,521
2018-07-29,9,9,9,133,3,596,31,-19,0,48,19,2895,2817384,2785152,479795,151,129,25,436,3,576,4,51,32,7,2,9,5,11,0,0,1,5,8,1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,83,2,66,480
2018-07-30,9,7,3,96,3,364,25,-3,0,25,19,2070,2647632,2817962,523684,106,99,22,316,3,330,4,36,14,11,2,6,2,5,0,1,11,6,7,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50,4,52,364
2018-07-31,9,13,1,136,3,562,22,-4,0,25,19,2990,2544506,2526642,479367,150,140,16,472,3,555,4,29,45,6,0,8,1,11,0,0,9,11,4,1,1,0,0,3,0,0,0,15,5,1,0,0,0,0,0,0,74,2,74,335
2018-08-01,9,6,5,125,4,678,30,-2,1,155,19,2660,2656345,2648352,506596,136,120,23,366,3,417,4,29,40,8,0,14,5,8,0,0,3,7,14,1,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,69,5,62,337
2018-08-02,9,10,3,135,3,502,23,-1,0,28,19,2920,2406513,2384508,442548,148,137,16,466,3,560,4,41,40,13,0,11,5,9,0,0,5,6,0,1,1,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,81,2,65,315
2018-08-03,9,7,7,144,3,603,31,-1,0,-5,19,3045,2553208,2530924,491843,158,141,27,470,3,513,4,39,33,11,0,15,3,9,0,0,6,8,11,1,3,1,0,0,0,0,0,10,4,1,2,0,0,1,0,0,72,5,81,496
2018-08-04,9,10,3,140,3,579,21,-3,0,45,19,2969,2548215,2534398,474160,153,130,30,447,3,447,4,38,39,8,0,12,8,10,0,1,1,17,12,1,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,77,4,72,453
2018-08-05,9,7,5,128,3,540,26,-1,0,53,19,2720,2320871,2306360,403765,140,124,20,406,3,533,4,39,33,8,2,7,2,11,0,3,0,5,9,1,1,0,1,0,0,0,0,17,0,0,0,0,0,0,1,0,72,2,66,341
2018-08-06,9,6,2,105,3,436,34,-2,0,25,19,2220,2391327,2555787,454306,113,104,22,343,3,337,4,34,17,13,5,9,1,5,0,0,10,5,9,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,51,4,58,276
2018-08-07,9,12,3,150,3,594,24,0,0,51,19,3260,2262727,2246390,434725,165,153,20,534,3,606,4,31,47,6,0,10,1,12,0,1,11,13,5,1,1,0,1,2,0,0,0,17,4,1,0,0,0,1,0,0,78,3,84,293
2018-08-08,9,7,7,120,4,559,27,-5,0,91,19,2590,2450955,2433465,490260,134,118,25,384,3,436,4,39,37,6,0,14,1,8,0,1,2,5,13,1,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,76,5,53,348
2018-08-09,9,15,1,138,3,498,25,0,0,24,19,3060,2269948,2251028,428813,154,144,14,483,3,572,4,46,39,10,0,13,4,7,1,0,6,6,1,1,1,0,0,3,0,0,0,15,0,0,0,0,0,1,0,0,85,3,66,249
2018-08-10,9,11,11,152,3,610,31,-3,0,108,19,3335,2476786,2455189,469525,174,152,34,499,3,554,4,44,41,13,1,15,4,8,0,0,7,8,11,1,3,1,1,0,0,0,0,8,2,1,4,0,0,1,0,0,85,5,84,497
2018-08-11,9,9,3,142,3,476,32,-1,0,124,19,2980,2490935,2468779,469494,154,134,29,489,3,523,4,38,41,7,0,18,5,10,0,1,2,17,9,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,79,3,72,416
2018-08-12,8,10,1,126,3,491,23,-1,0,48,19,2690,2161204,2146820,402183,137,120,21,397,3,533,4,44,34,5,1,8,2,10,0,0,0,4,8,1,1,0,1,0,0,0,0,17,0,0,0,0,0,0,1,0,78,2,57,310
2018-08-13,9,9,4,95,2,291,21,0,0,-4,19,2110,2272842,2253944,522056,108,99,17,319,3,339,4,33,19,13,1,8,1,5,0,0,11,6,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,52,4,52,174
2018-08-14,9,14,4,153,3,670,22,-1,0,25,19,3360,2163690,2143739,459916,171,158,22,537,3,607,4,42,44,5,0,9,4,10,0,2,7,14,7,1,1,0,1,2,0,0,0,16,4,1,0,0,0,1,0,0,86,3,82,335
2018-08-15,9,9,9,145,5,825,31,-1,0,93,19,3139,2312343,2305914,501772,163,144,32,460,3,552,4,41,54,5,1,14,1,11,0,6,4,6,11,1,3,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,95,5,63,315
2018-08-16,9,18,0,153,3,667,26,-2,0,25,19,3400,2145619,2130511,462291,171,155,22,524,3,639,4,51,46,14,0,13,5,7,1,0,8,6,1,1,1,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,97,2,72,286
2018-08-17,9,11,3,158,3,650,27,-9,0,110,19,3335,2175644,2164232,460120,172,152,25,532,3,577,4,42,44,10,2,14,4,9,0,0,4,8,11,1,3,1,1,0,0,0,0,8,4,1,4,0,0,1,0,0,86,5,81,421
2018-08-18,9,13,2,149,3,624,25,-1,0,100,19,3185,2165140,2149640,467396,164,140,26,522,3,575,4,38,51,6,0,16,5,10,0,1,1,18,10,1,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,89,3,72,408
2018-08-19,8,10,3,142,4,647,26,0,0,68,19,3025,1909929,1897130,426434,155,131,18,464,3,611,4,46,45,4,5,10,2,10,0,0,1,5,7,1,1,0,1,0,0,0,0,16,0,0,0,0,0,0,1,0,91,2,62,237
2018-08-20,9,8,2,108,3,373,23,-3,0,27,19,2330,2100949,2087008,483153,118,104,19,362,3,390,4,35,20,14,5,8,1,5,0,0,13,6,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,55,4,59,217
2018-08-21,9,13,4,162,3,661,26,-1,0,55,19,3525,2070530,2053308,456986,179,166,27,562,3,660,4,38,57,5,1,10,1,12,0,3,9,12,6,1,1,0,1,3,0,0,0,14,4,1,0,0,0,0,0,0,95,2,82,317
2018-08-22,9,9,2,146,3,626,32,-1,0,97,19,3060,2140464,2132345,501439,157,142,25,458,3,547,4,46,51,6,0,14,1,8,0,2,4,7,10,1,3,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,97,5,55,251
2018-08-23,9,14,1,147,3,582,22,0,0,25,19,3210,1990524,1974075,443829,162,148,13,502,3,607,4,48,45,11,0,11,5,9,1,0,7,6,1,1,1,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,93,2,67,148
2018-08-24,9,6,6,150,3,583,26,-1,0,112,19,3135,2068671,2051369,447456,162,139,23,475,3,563,4,47,32,9,0,14,4,10,0,0,3,8,12,1,3,2,1,0,0,0,0,9,2,1,3,0,0,1,0,0,79,5,78,394
2018-08-25,9,12,5,142,2,462,22,-3,0,75,19,3060,2101685,2082691,450126,159,136,23,483,3,511,4,38,48,7,1,14,6,9,0,1,0,18,9,1,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,86,3,70,442
2018-08-26,8,10,1,125,3,526,30,-2,0,88,19,2655,1829845,1820038,426227,136,118,21,373,3,539,4,40,32,4,4,9,2,11,0,1,2,6,7,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,1,0,72,2,62,304
2018-08-27,9,8,3,103,4,471,24,-10,0,27,19,2235,1988657,1979578,444014,114,100,16,336,3,361,4,33,14,18,4,8,2,5,0,0,11,7,7,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,47,4,63,196
2018-08-28,9,16,2,157,4,748,33,0,0,52,19,3465,1921034,1908149,449064,175,154,30,569,3,677,4,30,53,7,0,10,4,12,1,1,11,14,6,1,1,0,1,3,0,0,0,15,4,1,0,0,0,0,0,0,83,2,90,460
2018-08-29,9,7,11,123,3,473,25,-1,0,140,18,2675,2087730,2068595,479470,141,128,15,415,3,472,4,45,36,6,0,13,1,10,0,2,3,6,11,1,3,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,81,5,55,269
2018-08-30,9,14,2,143,3,530,25,-1,0,26,19,3160,1907320,1892818,443241,159,150,13,480,3,576,4,47,42,11,0,14,4,8,1,0,8,8,0,1,1,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,89,2,68,146
2018-08-31,9,8,4,137,3,488,23,-2,0,70,19,2890,2005965,1996408,458626,149,133,24,424,3,489,4,41,30,10,0,15,4,7,0,0,2,8,10,1,3,0,1,0,0,0,0,8,4,1,3,0,0,1,0,0,71,5,73,432
2018-09-01,9,11,5,130,3,482,22,-3,0,114,19,2790,2072780,2148908,436304,146,126,19,439,3,557,4,35,41,6,0,14,6,10,0,0,0,17,8,1,1,1,0,0,2,0,0,3,0,0,0,0,0,1,0,0,76,3,67,325
2018-09-02,9,8,15,138,3,503,28,-1,0,126,18,3015,2015279,1971798,420678,161,141,16,480,3,645,4,52,45,3,3,8,2,12,0,2,2,5,8,1,1,0,1,0,0,0,0,15,0,0,0,0,0,0,1,0,97,2,62,223
2018-09-03,9,7,2,113,2,348,26,-15,0,27,19,2395,2083991,2072500,452833,122,107,21,382,3,538,5,40,22,14,2,8,2,5,0,0,10,6,8,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,62,4,56,420
2018-09-04,9,13,16,160,3,655,29,-7,0,48,19,3615,2096280,2073002,443326,189,172,24,574,3,788,4,48,53,12,0,8,2,12,0,4,8,12,4,1,1,0,1,3,0,0,0,15,4,1,0,0,0,0,0,0,101,2,86,385
2018-09-05,9,7,15,140,3,622,32,-5,0,104,18,3065,2213716,2192685,482504,162,144,28,509,3,646,4,55,45,5,0,14,2,10,0,5,4,5,9,1,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,100,4,58,358
2018-09-06,9,15,7,151,4,703,30,-2,0,23,19,3365,2048670,2026181,449287,173,157,31,537,3,759,4,57,49,8,0,12,4,9,1,0,7,7,1,1,1,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,106,2,65,451
2018-09-07,9,11,2,147,3,600,26,-2,0,98,19,3115,2058892,2050298,454762,160,146,25,484,3,708,4,43,40,10,1,15,3,7,0,0,4,8,8,1,3,2,1,0,0,0,0,8,2,1,3,0,0,0,0,0,83,4,73,405
2018-09-08,9,11,0,130,2,367,22,0,0,69,19,2755,1974546,1962029,446315,141,122,14,427,3,604,4,28,44,6,0,14,6,10,0,0,0,17,9,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,72,2,67,274
2018-09-09,8,9,0,133,3,450,22,-2,0,92,19,2785,1835345,1822102,431008,142,122,14,407,3,594,4,40,39,3,3,8,2,10,0,2,2,6,8,1,1,0,1,0,0,0,0,15,0,0,0,0,0,0,1,0,79,2,61,194
2018-09-10,9,7,1,102,2,327,20,-3,0,-3,19,2180,1948700,1937827,447167,110,98,9,334,3,502,5,35,18,14,4,8,1,5,0,0,9,6,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53,3,54,126
2018-09-11,9,14,1,156,3,657,28,0,0,51,19,3395,1949970,1934458,445492,171,156,21,547,3,769,4,39,53,5,0,8,5,10,1,2,7,12,4,1,1,0,1,2,0,0,0,15,4,1,0,0,0,0,0,0,92,2,77,322
2018-09-12,9,8,0,135,3,483,22,0,0,107,19,2815,2022832,2018790,479309,143,128,10,423,3,600,4,43,48,5,0,13,1,8,0,2,2,5,7,1,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,91,4,48,86
2018-09-13,9,12,1,146,3,540,21,0,0,25,19,3165,1917301,1902059,455816,159,147,9,494,3,723,4,45,50,8,0,12,5,8,0,0,7,7,1,1,1,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,95,2,62,146
2018-09-14,9,12,1,157,3,629,22,-1,0,76,19,3330,2019540,2014394,443572,170,154,16,506,3,760,4,46,40,9,2,16,4,8,0,0,2,9,8,1,3,2,1,0,0,0,0,9,4,1,4,0,0,1,0,0,86,5,79,210
2018-09-15,9,11,0,141,3,506,24,0,0,111,19,2980,2047144,2037945,455524,152,131,16,460,3,647,4,30,49,7,0,12,6,10,0,0,2,18,9,1,0,1,0,1,2,0,0,3,0,0,0,0,0,1,0,0,79,2,71,239
2018-09-16,8,8,1,133,3,553,26,0,0,122,19,2775,1994366,1977827,448246,142,125,13,401,3,588,4,37,43,3,4,8,2,10,0,1,2,6,8,1,0,0,1,0,0,0,0,15,0,0,0,0,0,0,1,0,80,1,61,156
2018-09-17,9,7,0,106,4,483,21,0,0,59,19,2235,2115946,2109115,464818,113,103,12,344,3,519,5,37,18,15,5,7,1,5,0,0,8,5,8,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,55,3,55,145
